ori,x,y,target,id
0.58942884,-0.8462454013210728,-0.5327933189736301,0,1
0.56021494,-0.9292784906267105,-0.36937986796595,0,2
0.5656675,-0.9160808850601045,-0.40099353115417663,0,3
0.59179884,-0.8382179659654752,-0.5453353477748362,0,4
0.5760334,-0.8880399438286575,-0.45976630820971964,0,5
0.5794002,-0.8781160707442673,-0.47844766307366243,0,6
0.5536375,-0.9437461277377298,-0.3306709034373007,0,7
0.5888991,-0.8480141756583999,-0.5299735445118035,0,8
0.62633944,-0.7011308547209645,-0.7130326251710014,0,9
0.6057328,-0.78732463323584,-0.6165386621291888,0,10
0.54962665,-0.951778802359708,-0.30678512248595075,0,11
0.58072,-0.8741182954966602,-0.48571308967127236,0,12
0.5922796,-0.8365668094024734,-0.5478649225914777,0,13
0.5801538,-0.8758406569738943,-0.4826003974216528,0,14
0.60639143,-0.7847664752575084,-0.6197915611815851,0,15
0.57032543,-0.9039545435802052,-0.4276285574429084,0,16
0.61200976,-0.7624028144746674,-0.6471027341010899,0,17
0.5831007,-0.866755391088022,-0.4987334879671205,0,18
0.56288093,-0.9229609440581118,-0.3848936161374453,0,19
0.58403516,-0.8638121431214049,-0.5038140345365596,0,20
0.5924623,-0.8359373839694648,-0.5488248264084702,0,21
0.6128667,-0.7589075929046836,-0.651198330335405,0,22
0.60268766,-0.7989761575266784,-0.6013627022886474,0,23
0.5964318,-0.8219905522850006,-0.5695011255074038,0,24
0.5503851,-0.9503059842347533,-0.31131742053347544,0,25
0.63593537,-0.6568920079397281,-0.7539846748475145,0,26
0.5611929,-0.9269911536866261,-0.37508319208775265,0,27
0.62212175,-0.7197781790857197,-0.6942041291378535,0,28
0.5847661,-0.8614892354982301,-0.5077758335335338,0,29
0.5661048,-0.9149755949536896,-0.40350918284363957,0,30
0.57447875,-0.8924886247578172,-0.4510698999910103,0,31
0.589774,-0.8450879057695082,-0.5346273763305681,0,32
0.5569714,-0.936612925786484,-0.35036584772160967,0,33
0.5649136,-0.9179701615789064,-0.3966494452924351,0,34
0.5481546,-0.954575567926965,-0.2979689331405412,0,35
0.557039,-0.9364639127508237,-0.35076393787762383,0,36
0.5633474,-0.921828899878012,-0.38759705797347604,0,37
0.57975817,-0.8770376831584458,-0.48042158810784685,0,38
0.5779856,-0.882333856248319,-0.4706240177869918,0,39
0.6299973,-0.6845594128457874,-0.728957070261501,0,40
