ori,x,y,target,id
0.4689594,-0.9810411007540194,0.19379979007042825,0,1
0.46298224,-0.9730727920585606,0.2304980289619789,0,2
0.44761297,-0.9463150429324325,0.32324578809288207,0,3
0.41364145,-0.8563655421860145,0.5163700786804494,0,4
0.42928207,-0.9028972087259642,0.42985652312703426,0,5
0.4048564,-0.8265731374024125,0.562829324506757,0,6
0.4064205,-0.8320643048862957,0.5546791798274797,0,7
0.40583643,-0.8300231480625567,0.557728942839013,0,8
0.36588377,-0.6654669218358328,0.7464273413684293,0,9
0.36650363,-0.6683689673969607,0.7438299022093159,0,10
0.34374347,-0.5555361352145695,0.8314923947161871,0,11
0.3697416,-0.6833626176821498,0.7300791277352064,0,12
0.3399887,-0.5357668914252676,0.8443659384724763,0,13
0.34869948,-0.5811548956418473,0.8137929633951829,0,14
0.3299404,-0.48142552952958717,0.8764869990576909,0,15
0.29626992,-0.28664448465328335,0.9580370240329199,0,16
0.31590593,-0.40236539562832085,0.9154791578189341,0,17
0.28578502,-0.222954201947189,0.9748289202901667,0,18
0.2876849,-0.23457479203123915,0.9720980747555777,0,19
0.2681643,-0.11388209962401695,0.9934942714405682,0,20
0.2705961,-0.1290481377665723,0.9916383303094832,0,21
0.24442925,0.034994935580518007,0.9993874896573978,0,22
0.24367137,0.039753461014400075,0.9992095187383758,0,23
0.23393099,0.10079311814438813,0.9949074064126427,0,24
0.22058572,0.18376506047286742,0.9829701941307292,0,25
0.20756985,0.2634496841504388,0.9646731383847246,0,26
0.2034612,0.28826258373333413,0.9575513995704786,0,27
0.18475743,0.39854621075320384,0.9171482529527398,0,28
1.1876868,0.3815988069735533,0.9243280535158288,0,29
0.17151889,0.4733688471721249,0.8808643110757374,0,30
0.15690476,0.5521449087735755,0.8337481632456051,0,31
0.13764678,0.6487464937084622,0.7610045905912634,0,32
1.1101408,0.7699490279523025,0.6381053943944562,0,33
0.12265856,0.7174326380384806,0.6966278847972901,0,34
1.114943,0.7503477505786473,0.6610433066006826,0,35
0.096351124,0.822279097452272,0.5690844277372883,0,36
0.09026626,0.8434303354371087,0.5372385589888783,0,37
0.09941399,0.8111757327475936,0.584802471439207,0,38
1.0734696,0.8953306317051795,0.44540213283100055,0,39
1.0603135,0.9290496442305374,0.3699550764013273,0,40
0.05334069,0.9443611713413794,0.3289102887760398,0,41
0.050251096,0.9505678011528685,0.3105170774875364,0,42
0.051236767,0.9486265043080121,0.3163980962717083,0,43
0.019966114,0.9921413635332283,0.12512199953016412,0,44
1.0115346,0.9973749197656538,0.07241042343789685,0,45
0.004785805,0.9995479286170192,0.030065568303727332,0,46
-0.0026748031,0.9998587777369187,-0.01680549262696743,0,47
0.9863531,0.9963260630972474,-0.08564097146307817,0,48
0.9717191,0.9842538794735478,-0.17676057462361597,0,49
0.9689957,0.9810852760822154,-0.1935760342983683,0,50
0.9531252,0.9569406618725604,-0.29028360211163495,0,51
0.93934447,0.9282523560788878,-0.3719510228968239,0,52
-0.058663845,0.9328342032860926,-0.3603059105532423,0,53
-0.062297918,0.9243646881744046,-0.38151005655976583,0,54
0.90599847,0.8305905401580788,-0.5568836095629957,0,55
0.88065696,0.7317880734018375,-0.6815322557493716,0,56
-0.103800595,0.7947514509990911,-0.6069350304067473,0,57
-0.10091163,0.8056369342777879,-0.5924095965862531,0,58
0.874622,0.7054253223119673,-0.7087842511237513,0,59
-0.1211801,0.7238728543840502,-0.6899333958331685,0,60
0.85397553,0.6078082369958483,-0.7940838413165191,0,61
0.852762,0.6017357667633884,-0.7986952278545786,0,62
-0.14800741,0.597867673889393,-0.8015948131806283,0,63
-0.16443968,0.5120685881246889,-0.8589445622716216,0,64
0.825512,0.45685446063884044,-0.8895414559166954,0,65
0.80258757,0.32443791547258743,-0.9459069927872413,0,66
-0.17706747,0.4423780614619083,-0.8968286629770506,0,67
0.7939936,0.2729132030965953,-0.9620386601252345,0,68
0.77590567,0.16205232709900516,-0.9867821660740516,0,69
0.7683981,0.11534142310030922,-0.9933259062952076,0,70
0.771325,0.13358831978627578,-0.9910369119345049,0,71
0.7719812,0.13767316632755025,-0.990477712658567,0,72
0.7406101,-0.05896411822263295,-0.9982601027599106,0,73
0.7312524,-0.11752259538233663,-0.9930702087841522,0,74
-0.24580465,0.02635709266980778,-0.99965259148666,0,75
0.6865536,-0.38817041230393856,-0.9215876143979965,0,76
0.6916089,-0.35870674307174044,-0.9334503053054642,0,77
0.6856409,-0.39344914495943345,-0.9193463821273735,0,78
0.6790745,-0.4310335654895889,-0.9023358939005653,0,79
0.6688671,-0.4879790993070373,-0.8728553136915033,0,80
0.6475869,-0.5999835908881106,-0.8000123065709729,0,81
0.65272963,-0.5738242187120607,-0.8189784893509067,0,82
0.64052004,-0.634902951872079,-0.7725918985493703,0,83
0.63012147,-0.6839905465534933,-0.7294908719274378,0,84
0.60639125,-0.7847671716059001,-0.6197906794795124,0,85
0.6027368,-0.7987905426900698,-0.6016092327324306,0,86
0.6009844,-0.8053660125965278,-0.5927778553171242,0,87
0.5765336,-0.886590577854687,-0.4625550207913565,0,88
0.56042445,-0.9287914368206173,-0.37060284252646175,0,89
0.5651955,-0.9172660896233017,-0.39827493120604157,0,90
0.5446548,-0.9608965690658682,-0.2769075361152945,0,91
0.5312034,-0.9808423733704831,-0.19480307646687176,0,92
0.5449947,-0.9603029549788841,-0.2789591989141482,0,93
0.53434646,-0.9768042942414499,-0.2141340018573952,0,94
0.5120159,-0.9971513798165119,-0.07542629335998388,0,95
0.50848037,-0.998580757549499,-0.053258526564941434,0,96
0.49643826,-0.99974959969072,0.022377174045112427,0,97
0.4787098,-0.9910660806394028,0.1333717504048462,0,98
0.46695262,-0.978519578725502,0.20615390864804384,0,99
0.47247583,-0.9850832013285953,0.17207872169506103,0,100
0.4529152,-0.9565568322927501,0.29154592536007007,1,101
