ori,x,y,target,id
0.8189333,0.4197054216163384,-0.9076603764987495,0,1
0.8147605,0.3957664188315463,-0.918351208266888,0,2
0.60018027,-0.8083507152775065,-0.5887012154823054,1,3
0.32556623,-0.45715759107190723,0.8893857076237119,3,4
1.0589386,0.9322107533229099,0.3619158899373343,2,5
0.61634237,-0.744506730936917,-0.6676149545880659,1,6
0.102307744,0.8004093693018499,0.599453785986722,2,7
0.3163899,-0.40514732910860907,0.9142514105628498,3,8
0.5821223,-0.8698047892787362,-0.4933960159423396,1,9
-0.12038047,0.7273300984433242,-0.6862877879566446,0,10
0.5725501,-0.897888994177645,-0.44022193736189125,1,11
-0.15489654,0.5626208970658142,-0.8267150211438392,0,12
1.0607888,0.9279406993063252,0.3727278612753387,2,13
0.58181834,-0.8707455815684156,-0.49173380215222307,1,14
0.78348905,0.20886859817594172,-0.9779437144825959,0,15
0.57226187,-0.898684814130254,-0.43859503514252274,1,16
-0.16949631,0.48452455760785396,-0.8747776592225669,0,17
0.08689353,0.8546249873533159,0.5192457327618057,2,18
1.3400288,-0.5359793749535419,0.8442310759646381,3,19
0.58377224,-0.8646432399443461,-0.5023863728431971,1,20
1.0700669,0.9046479210105741,0.4261597576159041,2,21
-0.16433305,0.5126439600575612,-0.8586012871039163,0,22
0.573779,-0.8944632166703095,-0.44714153690280556,1,23
0.6307902,-0.6809194934765381,-0.7323582753022285,1,24
0.5455864,-0.9592592256127168,-0.28252741119560554,1,25
1.0809433,0.8734358446556604,0.4869392418676617,2,26
0.31706804,-0.40903922239799695,0.9125168023329993,3,27
0.8241042,0.4489682681422534,-0.8935477011337143,0,28
0.065839596,0.915646775954427,0.4019838077388981,2,29
1.0856963,0.8585066220083762,0.5128024765616552,2,30
1.2828374,-0.20486268234277719,0.9787907239973836,3,31
0.5898432,-0.8448553684882268,-0.5349947722516757,1,32
0.06323711,0.9220972749221338,0.3869581574035812,2,33
0.32525772,-0.4554327049655259,0.8902702124904462,3,34
0.5913249,-0.8398380954426401,-0.5428369676461607,1,35
0.82571054,0.45796379263459974,-0.8889708457737707,0,36
0.8399197,0.5354006571608747,-0.8445982099860877,0,37
1.2915512,-0.25811839564682043,0.9661132924397177,3,38
0.57193875,-0.8995733982353047,-0.4367696202660917,1,39
0.3560949,-0.6183283309632871,0.7859198910373473,3,40
0.31101736,-0.37406039045428047,0.9274043477864395,3,41
0.32131648,-0.43324909070564477,0.9012742231988731,3,42
0.58953303,-0.8458964331113796,-0.5333471894080302,1,43
0.07055248,0.9033435729329351,0.42891769518260603,2,44
0.090265945,0.8434313917334635,0.5372369006672503,2,45
0.8518606,0.5972025939545107,-0.8020904324164475,0,46
0.579293,-0.8784380409013136,-0.4778562632188283,1,47
0.123894416,0.7120016621872828,0.7021777788014559,2,48
0.8041875,0.3339301094764878,-0.9425978368238603,0,49
0.5729249,-0.8968498267649354,-0.4423351537371921,1,50
0.8277842,0.46950708372068856,-0.8829287051263507,0,51
-0.10067724,0.8065085308286716,-0.5912224536505508,0,52
0.38032666,-0.7303720937014623,0.683049489233498,3,53
0.082736224,0.8678951789642438,0.4967473787858605,2,54
0.56655204,-0.9138381532301473,-0.4060786003976495,1,55
0.31754243,-0.4117573414457677,0.9112935266781573,3,56
0.066478096,0.9140267279552787,0.40565396655692504,2,57
-0.1469619,0.6031205198815867,-0.7976500727121917,0,58
1.0124665,0.9969338017252125,0.07824956854650744,2,59
0.83880174,0.5294548254242815,-0.8483381329605216,0,60
0.32628146,-0.46114976929268925,0.8873223147657786,3,61
0.87264854,0.6965827109920304,-0.7174764990903838,0,62
0.8045956,0.33634606511766385,-0.9417384586390556,0,63
0.15630913,0.5552612946027851,0.8316759553552328,2,64
1.2679003,-0.11223422915976955,0.9936817789437986,3,65
0.3278974,-0.4701350592483346,0.8825944856306123,3,66
0.33749014,-0.5224457482295419,0.8526725280885236,3,67
0.81911707,0.4207531309878244,-0.907175177550589,0,68
0.5944413,-0.8290486391646261,-0.5591764961971145,1,69
0.35754758,-0.6254759470130088,0.7802434490004897,3,70
1.3052026,-0.33993538134106294,0.9404487952634668,3,71
0.57938987,-0.8781470673893695,-0.4783907691787647,1,72
-0.1674266,0.49585921050769327,-0.8684029268459931,0,73
0.08505402,0.8605692074449258,0.5093335245176899,2,74
1.1055443,0.7880541807017328,0.61560588713764,2,75
1.0627367,0.9233092529035534,0.38405731799131504,2,76
0.3350758,-0.5094512761714393,0.8604995044782373,3,77
0.56694686,-0.912827969148535,-0.40834433844509355,1,78
1.0488052,0.9533494621827695,0.30186885058883456,2,79
0.35228738,-0.5993513759348695,0.8004860574457113,3,80
