ori,x,y,target,id
0.41720092,-0.8676989369777914,0.49709008717496134,0,1
0.385212,-0.7509913120031985,0.6603120847718257,0,2
0.3691351,-0.6805756168509769,0.7326778485445785,0,3
0.3736813,-0.7012237772000466,0.7129412418210209,0,4
0.36226508,-0.6483249481774268,0.7613637511536367,0,5
0.35734403,-0.6244775500140224,0.7810427578106619,0,6
0.35807282,-0.628047461351423,0.7781750357663968,0,7
0.34568602,-0.5656431777574743,0.8246501048665588,0,8
0.32127303,-0.43300301261793916,0.9013924733787102,0,9
0.3058222,-0.3435939638449056,0.9391183035216307,0,10
0.32099307,-0.43141674051306345,0.9021527564692601,0,11
0.30336767,-0.3290704080925727,0.944305388376974,0,12
0.2908291,-0.2537321693013452,0.9672745144278503,0,13
1.284404,-0.21448737002768956,0.976726762251657,0,14
0.28085968,-0.19268440177922588,0.981260781500505,0,15
0.2636321,-0.08554824801073407,0.9963340289593113,0,16
1.2395436,0.06565251310844174,0.9978425464583808,0,17
0.24132346,0.054489332699545145,0.9985143527370842,0,18
1.2122662,0.23487349018088075,0.9720259480128356,0,19
0.21806467,0.19931184190830695,0.9799361150988967,0,20
0.20480587,0.2801622458316712,0.9599526634217722,0,21
1.1820804,0.41391583987738223,0.9103151528446625,0,22
1.1699069,0.4822664497223501,0.8760245838286731,0,23
0.17572512,0.44992633474391325,0.8930656713276511,0,24
0.15845466,0.5439995611337327,0.8390855007007965,0,25
1.1336708,0.6675533324177422,0.74456198424172,0,26
0.11098388,0.766558059964038,0.6421750078476819,0,27
1.1214274,0.722799877285551,0.6910574052826527,0,28
0.15950793,0.538434693567994,0.8426672420133231,0,29
1.1161911,0.745140712006846,0.6669072793949176,0,30
0.08353817,0.8653811822197386,0.5011141680894361,0,31
1.0489581,0.9530591573640651,0.3027841517723444,0,32
0.10151637,0.803380144286232,0.5954664925641351,0,33
0.0778835,0.8826355503303397,0.4700579595039938,0,34
0.075634085,0.8891907270646406,0.4575367208238655,0,35
1.0250092,0.9876793401810937,0.1564912808415838,0,36
0.07794581,0.8824514328470261,0.47040351685146925,0,37
0.00516754,0.9994729409086478,0.032462907932263786,0,38
0.032582864,0.9791170965149277,0.20329710109142632,0,39
0.05627559,0.9381356700431182,0.34626790869606977,0,40
-0.023866735,0.9887771859632235,-0.14939771256163506,0,41
0.9695855,0.9817958818583935,-0.18993905961096968,0,42
0.03551624,0.9752040534086985,0.2213076008980358,0,43
-0.002265418,0.9998986977521143,-0.014233560117767677,0,44
0.005797915,0.9993365236856017,0.036421318317392565,0,45
0.97055906,0.9829394000125071,-0.18392970369968134,0,46
-0.08353099,0.8654037722102571,-0.5010751550857988,0,47
0.9481188,0.9473376188870509,-0.3202365310850913,0,48
-0.080846995,0.8737304730267725,-0.4864103828090148,0,49
0.9475111,0.9461079006656874,-0.32385157139956217,0,50
0.88659894,0.7567169501991772,-0.6537426537111191,0,51
0.93578386,0.9196995024109321,-0.39262300654073234,0,52
-0.11687726,0.7422587927610953,-0.6701133371071205,0,53
-0.1300305,0.6844074054689394,-0.729099789699102,0,54
0.8940056,0.7863101585057757,-0.617831963102122,0,55
0.8766206,0.7142700944151894,-0.6998701538314921,0,56
0.88663906,0.7568816975719684,-0.6535519075640246,0,57
0.8232461,0.4441442904481625,-0.8959552719094287,0,58
-0.15784039,0.5472340153995612,-0.8369796487308833,0,59
0.81016946,0.369114312617462,-0.9293840025634929,0,60
-0.17487581,0.4546856175180772,-0.8906520023119046,0,61
-0.1947526,0.340200049694201,-0.9403530859140428,0,62
0.78849304,0.23950782118040434,-0.9708944348349183,0,63
0.7656725,0.09831418078754649,-0.9951554259793158,0,64
0.7446086,-0.03386880575681026,-0.9994262874252445,0,65
0.7631328,0.08242227443344881,-0.9965974958212654,0,66
0.76405585,0.08820073849979607,-0.9961027204701786,0,67
-0.2587366,-0.05486617757035941,-0.9984937168349222,0,68
0.7369033,-0.08219609325619673,-0.9966161759942583,0,69
0.6777072,-0.43876970345786115,-0.8985995478117605,0,70
-0.2221476,0.1741099077336859,-0.9847262259272713,0,71
0.697351,-0.3248031218091479,-0.9457816513672866,0,72
0.69370764,-0.34636672070060565,-0.9380991924051042,0,73
-0.3103249,-0.37002187908417417,-0.9290230400797479,0,74
-0.34304336,-0.551873070558878,-0.8339281227971123,0,75
0.63611656,-0.6560331698160521,-0.7547320584824146,0,76
-0.2815958,-0.19722081451936885,-0.9803590925371768,0,77
-0.31520212,-0.3983130618702125,-0.917249532430285,0,78
0.58807445,-0.850748734974124,-0.5255726305087887,0,79
0.6193403,-0.7317998142697572,-0.6815196488985105,0,80
0.5935306,-0.8322347090923571,-0.5544234744146028,0,81
0.56294394,-0.9228085100977897,-0.3852589436873562,0,82
0.5499311,-0.9511901868143743,-0.30860529565779593,0,83
0.55740225,-0.9356609450576263,-0.35290026338027797,0,84
0.5526944,-0.9456890441175058,-0.32507265624182885,0,85
0.55351436,-0.9440016957213536,-0.32994059840402923,0,86
0.55605614,-0.9386122265752559,-0.3449740397818951,0,87
0.51850617,-0.9932473626691558,-0.1160158461192538,0,88
0.5430029,-0.9637188090402921,-0.26691957047388093,0,89
0.5272228,-0.9854072675463031,-0.17021315186238828,0,90
0.51503766,-0.9955396708466332,-0.09434385920968655,0,91
0.4869601,-0.9966454487314295,0.08184039053503862,0,92
0.50038606,-0.999997058034806,-0.0024256796434919594,0,93
0.488519,-0.9973992425096896,0.07207462133856464,0,94
0.4640529,-0.9746013421602702,0.22394692196902358,0,95
0.43648893,-0.9214298091054862,0.38854485827485497,0,96
0.46226373,-0.9720222974818642,0.23488859742030527,0,97
0.47100222,-0.9834477337401352,0.18119203901218217,0,98
0.46629003,-0.9776528397477817,0.210225890254027,0,99
0.4467203,-0.9444871451286282,0.32854837191313785,0,100
0.39727822,-0.7988472038285748,0.6015339931668596,1,101
0.39488098,-0.7896964454077756,0.6134977784069996,1,102
0.38676262,-0.7573888564552085,0.6529641032380507,1,103
0.36877874,-0.6789333162787331,0.7341999401026684,1,104
0.3925434,-0.7806008966834227,0.6250297913676087,1,105
0.3539843,-0.6078519524017644,0.7940503787300672,1,106
0.3556692,-0.6162239987778355,0.787570938601885,1,107
0.3389004,-0.5299805314137301,0.848009809095638,1,108
0.3215635,-0.43464747598181586,0.9006006726749858,1,109
0.34141338,-0.5433036392865337,0.8395362741049418,1,110
0.3094508,-0.36491399436744815,0.9310412325535288,1,111
0.29967472,-0.30707258367958745,0.9516860975932888,1,112
1.3261818,-0.4605938929961286,0.8876109878402085,1,113
0.2917504,-0.25932720211234317,0.9657895227452946,1,114
1.270154,-0.1262931511961634,0.9919929636650368,1,115
1.2424937,0.04714568536660165,0.9988880239302669,1,116
0.25583905,-0.03667960228107379,0.9993270769755527,1,117
1.2451408,0.03052656784627655,0.9995339557291322,1,118
1.2260752,0.1497586101430706,0.9887225893485067,1,119
0.20391294,0.28554352306011754,0.958365742521307,1,120
1.220617,0.18357151296073035,0.9830063578783753,1,121
1.2109851,0.24269026880611508,0.9701038261066779,1,122
1.1674675,0.4956361724859006,0.8685302438738254,1,123
0.16922063,0.48603910986513454,0.8739370593363733,1,124
0.16058114,0.5327402330129313,0.8462788217421772,1,125
0.15522157,0.5609314185024741,0.8278622734107421,1,126
0.10600376,0.7862738301078372,0.617878195187006,1,127
1.1278163,0.6944841514808566,0.7195080008880474,1,128
1.1133415,0.7569617283451016,0.6534592120559604,1,129
0.12718473,0.6973339496755517,0.7167463725962587,1,130
0.024073184,0.9885825626303412,0.15068018072469744,1,131
0.09852182,0.8144411791242329,0.580246125145812,1,132
0.09367894,0.8317175948552029,0.5551989214761468,1,133
1.043621,0.9626750263501747,0.27065992248888743,1,134
0.055985764,0.9387646820374416,0.34455895251631635,1,135
1.0074015,0.9989188473692543,0.04648802394682362,1,136
1.0147392,0.995714864630896,0.09247652866039338,1,137
0.07299406,0.8966575585715184,0.4427247707736308,1,138
0.047412805,0.9559539644915385,0.29351663968659486,1,139
0.029928036,0.9823718771956612,0.1869371415612018,1,140
-0.0046174563,0.9995791717609595,-0.029008264023797303,1,141
0.0049497355,0.9995164307056693,0.031095092046798584,1,142
-0.015241502,0.9954180184759385,-0.09561887101109448,1,143
0.9502615,0.9515629127149192,-0.307454099249789,1,144
0.9672295,0.9788767202456784,-0.20445137945502811,1,145
-0.05536837,0.9400942252263846,-0.34091472202884354,1,146
0.9525982,0.955974284407939,-0.2934504516110499,1,147
-0.052876893,0.945315640780877,-0.3261569243401707,1,148
0.93211,0.9103921792279726,-0.4137463957553506,1,149
-0.09750612,0.8181276031951393,-0.5750367161235678,1,150
0.957653,0.964810618053264,-0.26294575731827063,1,151
0.94037575,0.9306429908246976,-0.3659284405848524,1,152
0.92504704,0.8911406671308185,-0.4537271331820918,1,153
0.9040971,0.823878463189911,-0.5667665109124131,1,154
-0.14160325,0.6296300195368044,-0.7768951270912203,1,155
0.931808,0.9096054041654944,-0.41547323465288055,1,156
-0.14016849,0.6366079354282913,-0.771187614364837,1,157
0.8324081,0.49495685583865745,-0.868917551243103,1,158
0.8291445,0.47703623403164314,-0.8788836279172046,1,159
0.81718725,0.40972259550589774,-0.9122101702633613,1,160
0.81263566,0.38347078783558164,-0.9235530059919455,1,161
0.80548114,0.3415807124189101,-0.9398524442184475,1,162
0.7800875,0.1879211479468828,-0.9821841182560049,1,163
0.7753499,0.15860559798809928,-0.9873420199134834,1,164
0.7889095,0.24204751896336354,-0.9702643962156295,1,165
0.77016526,0.12636336595541187,-0.9919840219199192,1,166
0.75670797,0.04213491811977252,-0.9991119300033605,1,167
0.7343463,-0.09819678190280619,-0.9951670171503538,1,168
0.7335515,-0.10316507925551306,-0.9946642480868626,1,169
0.71115804,-0.2416357980292307,-0.9703670136143215,1,170
-0.2769155,-0.16831005543565172,-0.985734104735779,1,171
0.67909205,-0.4309342111236138,-0.9023833474102171,1,172
-0.30087858,-0.31426238462916867,-0.9493361646999383,1,173
-0.3149146,-0.39665546154376863,-0.9179675619691036,1,174
-0.35082358,-0.5919637949616743,-0.8059645559542756,1,175
0.6419005,-0.6281780140561132,-0.7780696515457455,1,176
0.62679696,-0.6990781942164944,-0.715045228199591,1,177
0.61646956,-0.743972936693619,-0.6682097496052213,1,178
0.5993496,-0.8114122000359649,-0.5844743293189147,1,179
0.60615194,-0.785698229696667,-0.618609967468617,1,180
0.5895271,-0.8459164067452624,-0.5333155096180721,1,181
0.55034274,-0.9503888464340212,-0.3110643672518766,1,182
-0.35879895,-0.631591282980459,-0.7753015228045781,1,183
0.5215671,-0.9908325443831787,-0.13509577710334303,1,184
0.5413946,-0.9663668657607208,-0.2571674177647724,1,185
0.5168754,-0.9943839590935709,-0.10583261263616014,1,186
0.5474948,-0.9558025683196021,-0.29400926923083964,1,187
0.51530635,-0.9953789735063806,-0.0960244713673759,1,188
0.5235923,-0.9890333328467463,-0.14769247278740102,1,189
0.49024084,-0.9981206037837104,0.06128017870765031,1,190
0.51104647,-0.9975923000606344,-0.06935130034637521,1,191
0.49619728,-0.999714571699792,0.023890900592095886,1,192
0.49816322,-0.999933405607764,0.011540552398343088,1,193
0.4972072,-0.9998460428161926,0.017546813522697706,1,194
0.4717179,-0.9842525554843881,0.1767679468185669,1,195
0.47458547,-0.9872775501345684,0.15900641182129985,1,196
0.45180452,-0.9544989846837189,0.2982141650521481,1,197
0.42212522,-0.8826612948577977,0.4700096153909577,1,198
0.4570536,-0.9638135134666597,0.2665774020037202,1,199
0.4060282,-0.8306945955098348,0.556728379904197,1,200
0.42907703,-0.9023426736431287,0.43101937232863463,2,201
0.3985397,-0.8035898598166888,0.5951834483583984,2,202
0.42353195,-0.8867810557349057,0.46218974370888627,2,203
0.38838735,-0.7640150598985176,0.6451984099858465,2,204
0.36277777,-0.6507741780884024,0.7592713409140136,2,205
0.372177,-0.6944539712599761,0.7195371302450265,2,206
0.36060137,-0.6403308101532313,0.7680992472125633,2,207
0.35480994,-0.6119630271129105,0.7908863720199022,2,208
0.3391114,-0.531104318473509,0.8473064397836177,2,209
0.3348246,-0.5080924642712582,0.8613025297482646,2,210
1.3031068,-0.3275220449803124,0.9448435373393387,2,211
0.31200325,-0.3797980142701581,0.9250694397484142,2,212
1.3021376,-0.321762398133783,0.9468204471531003,2,213
1.2742712,-0.15191034172865953,0.988394277642218,2,214
0.28762987,-0.2342387528945511,0.9721791021424012,2,215
1.224069,0.16220938670970458,0.9867563604371961,2,216
1.2459035,0.02573627709724588,0.9996687671629907,2,217
0.23763105,0.07763817897408992,0.9969816012171876,2,218
1.245372,0.029074126062769986,0.9995772582415459,2,219
0.20946677,0.2519336080050451,0.9677445206032221,2,220
0.18822701,0.3784592135542873,0.9256179685355457,2,221
0.17695433,0.443015512262512,0.8965139462912911,2,222
1.1786206,0.43360549222415795,0.9011028116219845,2,223
1.1579152,0.5468403340820746,0.8372369133172552,2,224
1.1836183,0.4051002494543683,0.9142722722974861,2,225
0.14466335,0.614577050256541,0.7888567989806319,2,226
0.1182333,0.7365223740060826,0.6764131818559158,2,227
0.12166929,0.7217488088262071,0.6921550815806753,2,228
0.20138057,0.30075567443181445,0.9537012238101954,2,229
0.14713383,0.6022584942632937,0.7983011374711364,2,230
1.0684052,0.9090481714340969,0.4166910390353083,2,231
0.08199612,0.8701957649055132,0.49270613020390647,2,232
1.0456256,0.9591896803908149,0.2827634294454755,2,233
0.072678134,0.8975346123584802,0.4409440096185827,2,234
1.0213364,0.9910273036576807,0.13365958029631586,2,235
0.07443646,0.8926084271626125,0.4508327802614703,2,236
1.0223995,0.9901123944262635,0.14027632160664627,2,237
0.06760919,0.9111207357777972,0.41213954534323144,2,238
0.05911459,0.9318100355242265,0.3629463564996071,2,239
0.06184355,0.9254500802883079,0.3788695671261609,2,240
-0.016464328,0.9946539816737839,-0.10326401474128272,2,241
0.97701085,0.9895859303940352,-0.14394334429271696,2,242
0.9449988,0.9408782165097095,-0.33874500984886574,2,243
0.9348584,0.9174008747645224,-0.3979643639589972,2,244
-0.0024760999,0.9998789799581307,-0.015557166769305956,2,245
-0.025827352,0.986861789119615,-0.16156673288654605,2,246
0.93665683,0.9218392057575183,-0.38757254640692457,2,247
0.93450963,0.9165266373162071,-0.39997365299460125,2,248
0.90987164,0.8438954941148586,-0.536507590824807,2,249
0.932555,0.9115454826646516,-0.41119926195661805,2,250
-0.10547353,0.7883279369840558,-0.6152552834153174,2,251
0.92732185,0.8975345710743186,-0.4409440936518358,2,252
0.9246477,0.8899993721828996,-0.455961750055906,2,253
0.8213011,0.4331620050323807,-0.9013160807376775,2,254
0.9008821,0.812262382891374,-0.5832922263665332,2,255
-0.15025252,0.5865008971083677,-0.8099485771893669,2,256
0.84327924,0.5531084384839352,-0.8331092697106802,2,257
0.8358289,0.5135173518887958,-0.8580792092278653,2,258
-0.15465914,0.5638534496409675,-0.8258748617847506,2,259
0.83056676,0.48487121323265586,-0.874585562754321,2,260
0.8080987,0.3569910809463776,-0.9341077925618311,2,261
0.80606186,0.3450077851789985,-0.9385998232291982,2,262
-0.20042259,0.3064906818872436,-0.9518736585893595,2,263
0.79694456,0.29070288000573563,-0.9568133755107998,2,264
0.76831764,0.1148391982102219,-0.9933840941722559,2,265
-0.297854,-0.29616555419901364,-0.955136620859022,2,266
0.7607338,0.06739123421325155,-0.9977266266624414,2,267
0.7221301,-0.17421805343970925,-0.9847070985098455,2,268
0.7148873,-0.2188341192095924,-0.9757620756463954,2,269
0.732375,-0.11051477147886705,-0.9938744816549894,2,270
0.673738,-0.46104126713878907,-0.8873786959326101,2,271
-0.34092152,-0.5407065191699958,-0.8412113052777328,2,272
-0.32631192,-0.46131957046165234,-0.8872340468608475,2,273
0.6458901,-0.6084783373772569,-0.793570483915959,2,274
0.6484186,-0.5957946560707083,-0.8031368051568715,2,275
0.6443562,-0.616098341873131,-0.7876692409515422,2,276
0.62762547,-0.6953464654277428,-0.7186746781521837,2,277
0.70139116,-0.3006921871870377,-0.9537212425885645,2,278
0.62329847,-0.7146259423692377,-0.6995067994615055,2,279
0.5968691,-0.8204225998585528,-0.5717576039208687,2,280
-0.33096728,-0.4870705701692678,-0.8733626163713354,2,281
0.5517707,-0.947559742274066,-0.3195786833027283,2,282
0.5536532,-0.9437135536141311,-0.3307638564368673,2,283
-0.36866108,-0.6783903537628694,-0.7347016591253138,2,284
0.5168377,-0.9944089805961221,-0.1055972504840023,2,285
0.503421,-0.9997689950169617,-0.021493175725669028,2,286
0.4938409,-0.9992512969156349,0.038689089061670186,2,287
0.49811953,-0.9999301998922588,0.011815047330729316,2,288
0.4928316,-0.998985849842625,0.04502523530430785,2,289
0.52052194,-0.9916983445061532,-0.1285861326261705,2,290
0.5189341,-0.9929318546310182,-0.11868585450257566,2,291
0.49280173,-0.9989773842625856,0.04521267224885507,2,292
0.5015271,-0.9999539695873568,-0.009594722845789813,2,293
0.4924846,-0.9988853120237927,0.04720310819353238,2,294
0.48125783,-0.9930742353940657,0.11748856538613371,2,295
0.46484828,-0.9757083658198421,0.21907346911292822,2,296
0.47180378,-0.9843478075621536,0.17623675481460013,2,297
0.4197472,-0.875540373452108,0.4831449621545724,2,298
0.45946944,-0.9677487426703987,0.2519173893558413,2,299
0.41350588,-0.8559253791369758,0.5170993573281873,2,300
